solvent_id,temperature_k,pressure_bar,co2_solubility_mol_frac,cation_code,anion_code,ln_pressure_bar,ln_co2_solubility,cation_smiles,anion_smiles,source_record,source_file
C0190_A0020,337.84,725.6,0.703,C0190,A0020,6.5869988988009265,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,342.93,755.2,0.703,C0190,A0020,6.626982614831291,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,347.82,787.2,0.703,C0190,A0020,6.6684823457380435,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,352.92,816.8,0.703,C0190,A0020,6.705394266850456,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,357.64,844.6,0.703,C0190,A0020,6.738863142499843,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,362.58,866.0,0.703,C0190,A0020,6.763884908562435,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,313.03,567.4,0.703,C0190,A0020,6.341064522374751,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,318.04,599.4,0.703,C0190,A0020,6.3959291548825625,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,323.02,631.2,0.703,C0190,A0020,6.447622769531664,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,327.95,662.6,0.703,C0190,A0020,6.496171489865795,-0.3523983871714722,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,298.15,3.12,0.071,C0190,A0020,1.1378330018213911,-2.645075401940822,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,298.15,4.06,0.085,C0190,A0020,1.4011829736136412,-2.4651040224918206,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,298.15,5.04,0.103,C0190,A0020,1.6174060820832772,-2.2730262907525014,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,298.15,5.97,0.119,C0190,A0020,1.7867469274045107,-2.1286317858706076,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,298.15,6.92,0.131,C0190,A0020,1.9344157696295783,-2.0325579557809856,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,298.15,7.83,0.147,C0190,A0020,2.057962510002712,-1.9173226922034008,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,298.15,8.63,0.158,C0190,A0020,2.155244505095337,-1.8451602459551701,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,298.15,8.99,0.163,C0190,A0020,2.196112848483529,-1.8140050781753747,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,25.3,0.2304,C0190,A0020,3.2308043957334744,-1.4679383501604009,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,36.6,0.3141,C0190,A0020,3.6000482404073204,-1.1580438724375361,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,43.1,0.3566,C0190,A0020,3.763522997109702,-1.0311405735530972,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,48.9,0.3715,C0190,A0020,3.8897773964808264,-0.9902064148243233,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,56.3,0.4186,C0190,A0020,4.030694535145645,-0.8708394689702377,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,61.5,0.4398,C0190,A0020,4.119037174812473,-0.8214352008614761,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,67.2,0.4695,C0190,A0020,4.207673247529104,-0.7560869803338195,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,74.7,0.4916,C0190,A0020,4.3134800921387715,-0.7100899012902573,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,77.0,0.5031,C0190,A0020,4.343805421853684,-0.6869663214848643,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,79.2,0.5065,C0190,A0020,4.37197629882038,-0.680230955293399,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,322.15,86.4,0.5321,C0190,A0020,4.45898767581001,-0.6309238373798134,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,24.0,0.237,C0190,A0020,3.1780538303479458,-1.439695137847006,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,34.5,0.3265,C0190,A0020,3.5409593240373143,-1.1193253302656512,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,41.0,0.3665,C0190,A0020,3.713572066704308,-1.003756757655431,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,46.4,0.387,C0190,A0020,3.8372994592322094,-0.9493305859523552,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,53.6,0.4294,C0190,A0020,3.9815490680767565,-0.8453663935374564,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,58.5,0.4519,C0190,A0020,4.069026754237811,-0.794294362564903,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,63.9,0.4871,C0190,A0020,4.157319361383489,-0.7192858381696401,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,70.8,0.5074,C0190,A0020,4.259859000699674,-0.6784556318169557,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,73.2,0.5167,C0190,A0020,4.293195420967266,-0.660292843688998,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,75.4,0.5208,C0190,A0020,4.32280727501391,-0.6523891880877775,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,317.45,82.3,0.5537,C0190,A0020,4.410371107683024,-0.5911322551532157,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,22.6,0.2467,C0190,A0020,3.1179499062782403,-1.399582255446826,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,32.7,0.345,C0190,A0020,3.487375077903208,-1.0642108619507773,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,38.7,0.387,C0190,A0020,3.655839600035736,-0.9493305859523552,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,43.9,0.4065,C0190,A0020,3.7819143200811256,-0.9001713499942718,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,50.7,0.4459,C0190,A0020,3.9259259105971376,-0.8076605673487061,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,55.4,0.4685,C0190,A0020,4.014579593753238,-0.7582191773036601,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,60.5,0.4996,C0190,A0020,4.102643365036796,-0.6939475007307144,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,67.0,0.5273,C0190,A0020,4.204692619390966,-0.6399856324457129,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,69.3,0.5353,C0190,A0020,4.238444906195857,-0.6249279415828014,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,71.1,0.5408,C0190,A0020,4.264087336809195,-0.6147057542533828,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,312.45,78.3,0.5705,C0190,A0020,4.360547602996758,-0.5612421096800068,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,21.3,0.2641,C0190,A0020,3.0587070727153796,-1.3314274596790505,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,30.8,0.3502,C0190,A0020,3.427514689979529,-1.0492508591303855,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,36.4,0.3905,C0190,A0020,3.594568774642695,-0.9403273097023963,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,41.5,0.4165,C0190,A0020,3.7256934272366524,-0.8758688173752397,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,47.9,0.4579,C0190,A0020,3.8691155044168695,-0.7811044593190873,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,52.2,0.4807,C0190,A0020,3.955082494888593,-0.732511904082222,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,57.1,0.515,C0190,A0020,4.044804116661965,-0.6635883783184009,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,63.2,0.5385,C0190,A0020,4.146304301152812,-0.6189677823856938,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,65.2,0.5492,C0190,A0020,4.177459468932607,-0.599292605088321,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,67.0,0.5552,C0190,A0020,4.204692619390966,-0.5884268697895423,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,307.55,74.1,0.5891,C0190,A0020,4.3054155323020415,-0.5291593304544955,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,303.15,12.0,0.212,C0190,A0020,2.4849066497880004,-1.5511690043101247,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,313.15,15.3,0.212,C0190,A0020,2.72785282839839,-1.5511690043101247,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,323.15,19.3,0.212,C0190,A0020,2.9601050959108397,-1.5511690043101247,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,333.15,23.2,0.212,C0190,A0020,3.1441522786722644,-1.5511690043101247,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,343.15,26.8,0.212,C0190,A0020,3.288401887516811,-1.5511690043101247,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,353.15,31.4,0.212,C0190,A0020,3.4468078929142076,-1.5511690043101247,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,363.15,34.7,0.212,C0190,A0020,3.5467396869528134,-1.5511690043101247,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,373.15,37.6,0.212,C0190,A0020,3.6270040503958487,-1.5511690043101247,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,303.15,24.0,0.354,C0190,A0020,3.1780538303479458,-1.0384583658483626,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,313.15,29.7,0.354,C0190,A0020,3.391147045808654,-1.0384583658483626,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,323.15,36.7,0.354,C0190,A0020,3.6027767550605247,-1.0384583658483626,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,333.15,43.5,0.354,C0190,A0020,3.7727609380946383,-1.0384583658483626,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,343.15,48.1,0.354,C0190,A0020,3.8732821771117156,-1.0384583658483626,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,353.15,56.4,0.354,C0190,A0020,4.032469158504013,-1.0384583658483626,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,363.15,65.1,0.354,C0190,A0020,4.175924549214524,-1.0384583658483626,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,373.15,72.6,0.354,C0190,A0020,4.28496492183075,-1.0384583658483626,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,303.15,32.8,0.396,C0190,A0020,3.490428515390098,-0.9263410677276565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,313.15,40.5,0.396,C0190,A0020,3.7013019741124933,-0.9263410677276565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,323.15,49.1,0.396,C0190,A0020,3.893859034800475,-0.9263410677276565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,333.15,58.9,0.396,C0190,A0020,4.075841090657541,-0.9263410677276565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,343.15,67.9,0.396,C0190,A0020,4.21803603456465,-0.9263410677276565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,353.15,75.3,0.396,C0190,A0020,4.321480134805848,-0.9263410677276565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,363.15,85.2,0.396,C0190,A0020,4.44500143383527,-0.9263410677276565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,373.15,93.6,0.396,C0190,A0020,4.539030383483547,-0.9263410677276565,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,303.15,43.5,0.469,C0190,A0020,3.7727609380946383,-0.7571525105358577,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,313.15,57.7,0.469,C0190,A0020,4.055257173514054,-0.7571525105358577,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,323.15,69.9,0.469,C0190,A0020,4.247065649239764,-0.7571525105358577,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,333.15,88.1,0.469,C0190,A0020,4.478472532942134,-0.7571525105358577,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,343.15,104.6,0.469,C0190,A0020,4.650143551630823,-0.7571525105358577,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,353.15,115.9,0.469,C0190,A0020,4.752727750345706,-0.7571525105358577,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,363.15,128.5,0.469,C0190,A0020,4.855928904335275,-0.7571525105358577,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,373.15,143.8,0.469,C0190,A0020,4.9684234452869465,-0.7571525105358577,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,303.15,58.8,0.56,C0190,A0020,4.074141854904581,-0.579818495252942,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,313.15,75.4,0.56,C0190,A0020,4.32280727501391,-0.579818495252942,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,323.15,87.5,0.56,C0190,A0020,4.471638793363569,-0.579818495252942,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,333.15,119.5,0.56,C0190,A0020,4.783316371371566,-0.579818495252942,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,343.15,157.3,0.56,C0190,A0020,5.058154810064233,-0.579818495252942,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,353.15,192.6,0.56,C0190,A0020,5.260615499364025,-0.579818495252942,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,363.15,216.6,0.56,C0190,A0020,5.37805233456689,-0.579818495252942,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,373.15,231.5,0.56,C0190,A0020,5.444579873526289,-0.579818495252942,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,303.15,87.7,0.622,C0190,A0020,4.473921899378137,-0.4748151862429576,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,313.15,162.0,0.622,C0190,A0020,5.087596335232384,-0.4748151862429576,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,323.15,222.8,0.622,C0190,A0020,5.406274508053129,-0.4748151862429576,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,333.15,271.6,0.622,C0190,A0020,5.604330395684541,-0.4748151862429576,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,343.15,322.6,0.622,C0190,A0020,5.776413165691109,-0.4748151862429576,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,353.15,360.5,0.622,C0190,A0020,5.887491956725004,-0.4748151862429576,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,363.15,393.5,0.622,C0190,A0020,5.975081067857458,-0.4748151862429576,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0020,373.15,416.9,0.622,C0190,A0020,6.032846384886751,-0.4748151862429576,,F[B-](F)(F)F,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,313.15,30.9,0.135,C0190,A0004,3.4307561839036995,-2.0024805005437076,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,313.15,53.8,0.201,C0190,A0004,3.9852734671677386,-1.6044503709230613,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,313.15,75.01,0.285,C0190,A0004,4.317621437981545,-1.2552660987134867,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,313.15,90.05,0.356,C0190,A0004,4.500365071621965,-1.0328245481301066,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,313.15,128.0,0.489,C0190,A0004,4.852030263919617,-0.715392789507265,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,333.15,31.32,0.085,C0190,A0004,3.4442568711226023,-2.4651040224918206,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,333.15,50.84,0.132,C0190,A0004,3.928683446321253,-2.0249533563957662,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,333.15,72.24,0.206,C0190,A0004,4.27999390910873,-1.579879110192556,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,333.15,93.45,0.288,C0190,A0004,4.537426533901572,-1.2447947988461912,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,333.15,128.7,0.393,C0190,A0004,4.857484114602081,-0.9339456671128757,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0004,333.15,148.91,0.468,C0190,A0004,5.003342096602114,-0.7592869830644903,,[Br-],zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,0.01,0.0001,C0190,A0071,-4.605170185988091,-9.210340371976182,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,0.04,0.0018,C0190,A0071,-3.2188758248682006,-6.319968614080018,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,0.11,0.004,C0190,A0071,-2.2072749131897207,-5.521460917862246,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,0.5,0.0197,C0190,A0071,-0.6931471805599453,-3.9271366432381942,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,1.0,0.0398,C0190,A0071,0.0,-3.223888366691745,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,2.5,0.0943,C0190,A0071,0.9162907318741551,-2.361274089342725,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,4.02,0.146,C0190,A0071,1.3912819026309295,-1.9241486572738007,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,5.5,0.192,C0190,A0071,1.7047480922384253,-1.6502599069543555,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,7.0,0.234,C0190,A0071,1.9459101490553132,-1.4524341636244356,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,8.52,0.272,C0190,A0071,2.1424163408412245,-1.3019532126861397,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,9.98,0.306,C0190,A0071,2.300583090323373,-1.1841701770297564,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,11.0,0.328,C0190,A0071,2.3978952727983707,-1.1147416705979933,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,12.0,0.349,C0190,A0071,2.4849066497880004,-1.05268335677971,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,13.0,0.368,C0190,A0071,2.5649493574615367,-0.9996723408132061,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,13.0,0.368,C0190,A0071,2.5649493574615367,-0.9996723408132061,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,11.0,0.329,C0190,A0071,2.3978952727983707,-1.1116975282167652,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,6.0,0.208,C0190,A0071,1.791759469228055,-1.5702171992808192,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,2.0,0.0795,C0190,A0071,0.6931471805599453,-2.5319982573218507,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,0.2,0.0086,C0190,A0071,-1.6094379124341003,-4.755993075722675,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.15,0.07,0.0009,C0190,A0071,-2.659260036932778,-7.013115794639964,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.2,11.4,0.361,C0190,A0071,2.4336133554004498,-1.018877320649256,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.2,19.4,0.572,C0190,A0071,2.9652730660692823,-0.5586162876023393,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.2,29.7,0.685,C0190,A0071,3.391147045808654,-0.3783364407199117,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,298.2,43.9,0.762,C0190,A0071,3.7819143200811256,-0.2718087232954908,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,313.32,10.4,0.252,C0190,A0071,2.341805806147327,-1.3783261914707137,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,313.32,18.1,0.496,C0190,A0071,2.89591193827178,-0.7011793522572096,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,313.32,30.1,0.62,C0190,A0071,3.40452517175483,-0.4780358009429998,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
C0190_A0071,313.32,45.3,0.686,C0190,A0071,3.8133070324889884,-0.3768776512562517,,,zenodo_3251643,data\raw\zenodo_3251643\CO2CAPACITY.txt
